open,volume,sma_30,rsi,macd,dia_close,dia_volume,gld_close,gld_volume,spy_close,spy_volume,federal_funds_rate_daily,treasury_yield_daily,cpi_monthly,durables_monthly,nonfarm_payroll_monthly,real_gdp_per_capita_quarterly,real_gdp_quarterly,retail_sales_monthly,unemployment_monthly,central_bank_policy_rate_prcnt,domestic_credit_gdp,foreign_direct_investment_value,gdp_growth_annual_prcnt,inflation_rate_value,individuals_using_the_internet_prcnt_of_population,mobile_cellular_subscriptions_per_100_people,personal_remittances_received_prcnt_of_gdp,stock_market_index_value,tariffs_value,total_public_debt_gdp_value,trade_balance_value,trade_in_services_value,unemployment_rate_value,value,classification_numerical
748.55,2953.71110824,745.82825,55.70545124178265,1.4036281793920011,163.025,36960.0,115.15,33120.0,192.569,240.0,0.41,2.34,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
750.77,4322.12503603,747.9765833333335,40.44014076980256,-1.4085904911874962,163.025,36960.0,115.15,33120.0,192.569,240.0,0.41,2.34,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
731.72,2984.94365792,736.2980277777779,52.90467307011846,-1.9671458499458414,163.821,2853499.0,116.2,6281508.0,194.023,61930893.0,0.41,2.33,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
736.39,4276.8415765,735.86225,60.002054360663635,0.9726517458075344,164.539,2545746.0,115.62,4477567.0,194.402,60029200.0,0.41,2.31,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
746.66,3626.95652139,742.1338194444444,46.420818025033164,0.6228267985625043,164.798,2279460.0,113.0,18889919.0,194.508,48507043.0,0.41,2.36,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
741.51,3472.6009037999997,740.4216805555556,45.81248703637542,-0.7487293854821123,164.798,4800.0,113.0,154608.0,194.508,240.0,0.41,2.36,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
737.99,3157.80610663,735.9252222222223,51.080496597131656,-1.0019145256816226,165.698,1472461.0,112.79,4843965.0,195.322,32705221.0,0.41,2.36,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
739.51,2706.77529551,735.3861805555556,48.652655159374866,-0.17717869610399836,165.698,92016.0,112.79,56616.0,195.322,6000000.0,0.41,2.36,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
735.69,2682.66166264,733.8186805555556,47.36217008780714,-0.20005607074584475,165.698,92016.0,112.79,56616.0,195.322,6000000.0,0.41,2.36,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
729.24,3864.89359081,732.9756944444445,46.86436169591178,-0.534218889343606,165.101,3004834.0,113.7,5413409.0,194.321,68304264.0,0.41,2.32,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
730.18,3807.46258906,731.5577083333333,52.80087780753333,-0.07914507973995435,165.533,2172098.0,113.5,4291247.0,194.622,61340314.0,0.41,2.3,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
732.44,3949.90287585,733.5455416666667,63.37781260086959,1.4604372506008758,165.533,4146335.0,111.5,9606223.0,194.226,93580923.0,0.31,2.37,241.353,213364.0,146465.0,59296.0,4912.331,413933.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
742.51,4190.18991165,742.571236111111,76.06467594863277,2.7800421030189235,166.018,7497952.0,111.99,9559524.0,193.478,72889543.0,0.41,2.45,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
754.0,6041.034452620001,757.1699027777778,73.90982388329829,5.015857752519712,165.62,2587624.0,112.58,7845718.0,193.556,69002283.0,0.41,2.4,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
769.78,3180.08205342,767.7474722222222,47.34470384749969,0.6089470303715055,165.62,12600.0,112.58,41304.0,193.556,38544240.0,0.41,2.4,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
766.86,2759.91257043,765.9291527777777,49.63271997674016,0.10893803422063776,165.62,12600.0,112.58,41304.0,193.556,38544240.0,0.41,2.4,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
767.94,4823.73102661,762.4819305555556,33.48351442131884,-2.312076253221297,166.139,2726211.0,111.7,9063048.0,194.695,67807429.0,0.41,2.39,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
752.01,4499.07355133,755.9988194444445,57.86337084566923,-0.18311250619914668,166.528,2595603.0,111.46,5398688.0,195.362,57256001.0,0.41,2.39,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
759.93,4572.32014076,758.8295416666666,58.86435419314875,1.0271733721953638,169.027,6877624.0,112.11,4564898.0,197.947,97175650.0,0.41,2.34,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
764.34,4839.3282776900005,764.5530416666667,59.56863468337088,1.786953106178558,169.832,6754589.0,111.46,5239624.0,198.406,85577398.0,0.41,2.4,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
767.9,3932.49789277,769.4651250000001,52.95968728690164,0.799725410985971,171.025,4119899.0,110.59,10302142.0,199.577,76545086.0,0.41,2.47,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
773.15,3365.89926147,772.1790972222221,60.95346185952598,1.0692858152734601,171.025,40488.0,110.59,3672.0,199.577,19680240.0,0.41,2.47,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
776.05,3105.09201254,772.420375,45.31586646136149,-0.7795498354707983,171.025,40488.0,110.59,3672.0,199.577,19680240.0,0.41,2.47,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
771.05,4390.03689871,772.2021111111111,75.44317289454007,1.3612461686217898,171.25,3587004.0,111.0,6079325.0,199.36,84655766.0,0.41,2.49,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
779.26,5414.7407447900005,779.0985833333333,52.4731570811785,1.2088325080513915,172.409,5108771.0,110.45,8423446.0,200.732,82849018.0,0.41,2.48,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
776.65,4486.58460305,779.8173194444445,47.98444081402195,-0.17755807152787403,171.631,7149522.0,108.45,12559910.0,199.075,116203065.0,0.41,2.54,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
777.66,5927.48786136,778.7395416666667,48.33695317143469,-0.14883237110189876,172.106,5063676.0,107.35,13469067.0,199.861,101292186.0,0.66,2.6,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
776.16,5719.66238907,778.8046805555556,56.239063645331264,0.34009729170870173,171.832,3330157.0,108.1,9678010.0,199.516,92760468.0,0.66,2.6,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
780.85,4364.33037091,783.9311805555557,63.36474882572087,2.120715689197084,171.832,17184.0,108.1,2400.0,199.516,4800000.0,0.66,2.6,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
788.98,2847.04584842,789.93375,50.597698717615934,0.7735894667380402,171.832,17184.0,108.1,2400.0,199.516,4800000.0,0.66,2.6,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
790.71,5496.38381127,791.5313055555556,54.53662951057828,0.6819736613968482,172.257,2053586.0,108.38,4826944.0,199.913,66871696.0,0.66,2.54,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
791.0,5925.20060127,791.7647499999999,52.11999137898841,-0.1509798186822356,172.959,2870552.0,107.89,5536181.0,200.71,51466299.0,0.66,2.57,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
798.98,8442.94664959,799.7069444444445,81.75074179461524,5.242938661731652,172.603,2352309.0,107.93,3589779.0,200.151,41428235.0,0.66,2.55,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
834.15,8778.21064087,832.5868333333333,71.41719356059369,10.926321771966252,172.551,2150418.0,107.6,4543653.0,199.805,42953723.0,0.66,2.55,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
856.45,12735.18421092,874.4116250000001,63.5085208408399,11.556276250669944,172.525,1349754.0,108.19,4749153.0,200.098,28916083.0,0.66,2.55,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
917.28,6458.02976682,901.3300972222222,47.67083754060504,3.240452661849943,172.525,20640.0,108.19,12000.0,200.098,240.0,0.66,2.55,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
891.59,5380.14745659,886.644375,45.601966444727566,-5.661710714012988,172.525,20640.0,108.19,12000.0,200.098,240.0,0.66,2.55,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
895.94,3297.92235509,885.5908611111112,59.91901944380649,4.722890842022006,172.525,20640.0,108.19,12000.0,200.098,240.0,0.66,2.57,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
902.08,6719.94923102,904.3746527777777,65.59150229233059,5.486942783403047,172.569,1786020.0,108.65,3085053.0,200.594,36190530.0,0.66,2.57,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
925.28,9792.34683129,931.9131944444445,68.33356633184654,8.977166833803702,171.684,3515163.0,109.06,4921069.0,198.937,51091571.0,0.66,2.51,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
982.25,8997.85901622,964.6610277777778,52.39869017180075,6.687906602577594,171.702,2605392.0,110.65,6997509.0,198.892,38742363.0,0.66,2.49,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
970.51,7945.76302017,964.6205694444444,43.838101006569644,-2.589713465742875,171.19,3889027.0,110.05,7763795.0,197.948,90464520.0,0.55,2.45,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
961.52,3837.28788592,956.7573472222222,56.572386669948806,0.5898793136135888,171.19,24000.0,110.05,384000.0,197.948,2880240.0,0.55,2.45,241.432,229243.0,146252.0,59296.0,4912.331,482011.0,4.7,2.48453034184575,183.64422192835,11385312000000.0,1.66747207596187,1.26158320570536,85.54442129,103.3702501,0.0338591199244413,9.53501570496198,2.76,98.5041017174837,-503272000000.0,6.9350752234497,4.87,,
973.37,4421.50288283,967.3820000000001,70.65584779023895,4.5550515269303515,171.19,24000.0,110.05,384000.0,197.948,2880240.0,0.55,2.45,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
992.96,7723.63575162,994.9643055555556,66.03773553281759,8.87664145913242,171.19,24000.0,110.05,384000.0,197.948,2880240.0,0.55,2.45,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
1011.52,8615.26005814,1016.3443888888888,53.597208976023495,2.9696175314043622,172.005,5041497.0,110.25,7332778.0,199.627,79483963.0,0.66,2.45,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
1020.69,16222.23026666,1039.590388888889,76.90738362711464,15.090832980077096,172.611,4740225.0,111.6,4775451.0,200.818,65017959.0,0.66,2.46,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
1131.1,20446.40561546,1090.5508194444444,44.292839541230826,-3.3862188344558226,172.308,3640762.0,112.5,7796828.0,200.71,66590206.0,0.66,2.37,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
1007.0,14274.25920626,1001.5450694444445,36.54211705733876,-28.801299658855186,172.871,3866074.0,111.75,6376878.0,201.428,62261401.0,0.66,2.42,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
895.78,11217.17862761,900.039861111111,47.65385381450344,-18.323122562076787,172.871,2400.0,111.75,14160.0,201.428,240.0,0.66,2.42,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
908.99,5410.00349909,902.7164166666666,55.827464903064424,6.324532865331254,172.871,2400.0,111.75,14160.0,201.428,240.0,0.66,2.42,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
922.04,5909.57812167,912.6131666666666,42.66578465908729,-3.623831994084147,172.178,2180210.0,112.69,4875283.0,200.721,39987356.0,0.66,2.38,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
902.66,7226.04044665,903.0499861111111,53.998705773690226,0.43920276186150414,172.126,2879238.0,113.14,5980694.0,200.763,53226892.0,0.66,2.38,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
906.81,19443.63528428,894.8523194444446,38.514470758984935,-12.649737277720078,172.629,4977683.0,113.72,9348842.0,201.33,68051018.0,0.66,2.38,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
795.8,13200.46287512,813.6397777777778,50.758766344502355,-16.887041128042608,172.091,3638039.0,114.0,7960661.0,200.825,64733121.0,0.66,2.36,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
812.25,10492.67371002,801.1899722222223,55.73949220840592,1.8789110840720724,172.351,3461854.0,114.25,6065509.0,201.286,52312600.0,0.66,2.4,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
831.42,4774.33377561,824.127125,54.48783690504852,5.403833048611138,172.351,2017896.0,114.25,12000.0,201.286,240.0,0.66,2.4,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
828.0,2941.91504862,830.595375,45.47163825972137,-0.6727632127048034,172.351,2017896.0,114.25,12000.0,201.286,240.0,0.66,2.4,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
833.43,3428.89193045,830.3093194444444,60.23016922947611,1.6847207299397315,172.351,2017896.0,114.25,12000.0,201.286,240.0,0.66,2.33,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
834.4,7253.4885706,849.1943194444444,74.29078128531908,10.81900473216495,171.693,3516445.0,115.86,8102078.0,200.651,53967332.0,0.66,2.33,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
906.09,6937.98652365,889.5744583333334,47.07176408758183,4.629805517633447,171.571,3178750.0,114.67,5734020.0,201.02,51592452.0,0.66,2.42,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
887.98,5070.184630010001,889.9672361111111,59.4264467563704,2.3183802979578445,171.025,3122437.0,114.69,5565309.0,200.322,56102296.0,0.66,2.47,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
902.92,3110.58974194,898.0578888888889,49.18516587388007,1.1649943206287265,171.748,5912657.0,115.3,11164098.0,201.011,93662991.0,0.66,2.48,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
894.31,4666.66088887,905.7782222222222,65.61565047641126,4.965552332559383,171.748,12000.0,115.3,4800.0,201.011,240.0,0.66,2.48,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
925.06,5044.15354801,926.3378333333334,52.94743029727252,3.089475099207893,171.748,12000.0,115.3,4800.0,201.011,240.0,0.66,2.48,242.839,192655.0,143376.0,59494.0,4698.367,369102.0,4.7,2.15609905051382,191.630055121175,9139752000000.0,2.24192121597748,2.13011000365961,87.27488917,103.1297891,0.0325865910055647,19.4199648923768,3.36,97.6929363628875,-543329000000.0,7.149545301005209,4.36,,
